"loan_status","loan_amnt","grade","home_ownership","annual_inc","emp_length","int_rate","age","emp_cat","ir_cat"
0,8000,"A","RENT",32400,21,7.9,22,"15-30","0-8"
1,1700,"A","MORTGAGE",37800,NA,NA,34,"Missing","Missing"
0,16000,"B","RENT",50000,11,9.91,35,"0-15","8-11"
1,12000,"C","RENT",54400,6,14.65,22,"0-15","13.5+"
0,7000,"B","MORTGAGE",72800,7,NA,27,"0-15","Missing"
1,13000,"D","RENT",28000,14,16.29,26,"0-15","13.5+"
0,18000,"C","MORTGAGE",96000,8,13.49,30,"0-15","11-13.5"
0,10000,"D","RENT",83200,3,16.29,22,"0-15","13.5+"
1,11200,"B","RENT",75000,3,12.42,30,"0-15","11-13.5"
0,7000,"B","RENT",52000,3,10.65,23,"0-15","8-11"
0,8000,"A","RENT",57600,6,6.03,41,"0-15","0-8"
0,12000,"D","RENT",95000,2,17.27,23,"0-15","13.5+"
0,22000,"C","RENT",58000,0,14.65,25,"0-15","13.5+"
0,6200,"B","MORTGAGE",24000,18,10.65,36,"15-30","8-11"
0,15900,"B","MORTGAGE",58000,9,NA,29,"0-15","Missing"
0,5000,"A","MORTGAGE",70000,NA,NA,26,"Missing","Missing"
0,16000,"A","MORTGAGE",104000,3,NA,33,"0-15","Missing"
0,5000,"B","RENT",35000,4,11.71,24,"0-15","11-13.5"
0,3150,"C","RENT",53000,5,15.27,36,"0-15","13.5+"
1,12000,"C","RENT",28000,2,14.27,23,"0-15","13.5+"
1,28000,"A","MORTGAGE",118000,4,7.9,24,"0-15","0-8"
0,5000,"B","RENT",40000,0,12.42,23,"0-15","11-13.5"
0,3000,"B","MORTGAGE",42000,NA,9.91,25,"Missing","8-11"
1,3000,"A","MORTGAGE",65000,11,7.9,27,"0-15","0-8"
0,8400,"A","RENT",25000,2,6.62,22,"0-15","0-8"
0,7000,"B","MORTGAGE",36000,14,10.65,30,"0-15","8-11"
0,2000,"B","MORTGAGE",231252,1,9.91,27,"0-15","8-11"
1,8575,"D","MORTGAGE",32000,NA,17.58,28,"Missing","13.5+"
0,10000,"A","RENT",66000,6,7.9,27,"0-15","0-8"
0,25000,"E","MORTGAGE",92000,2,19.42,29,"0-15","13.5+"
0,8000,"B","RENT",70000,13,11.71,24,"0-15","11-13.5"
0,25000,"B","MORTGAGE",76896,8,11.71,23,"0-15","11-13.5"
0,2000,"B","RENT",24000,24,NA,24,"15-30","Missing"
0,16800,"C","RENT",60000,2,14.65,22,"0-15","13.5+"
0,8000,"A","MORTGAGE",120000,3,8.9,32,"0-15","8-11"
1,11000,"A","MORTGAGE",80000,4,7.9,26,"0-15","0-8"
1,5000,"D","MORTGAGE",85000,6,16.29,33,"0-15","13.5+"
0,18000,"D","OWN",140000,12,16.29,28,"0-15","13.5+"
1,10000,"B","OWN",36000,6,12.69,30,"0-15","11-13.5"
0,5000,"B","RENT",70000,0,9.91,34,"0-15","8-11"
0,10000,"D","RENT",51360,4,NA,22,"0-15","Missing"
0,25000,"B","RENT",163000,4,9.91,29,"0-15","8-11"
0,2400,"B","MORTGAGE",59393,4,12.69,24,"0-15","11-13.5"
1,3000,"D","MORTGAGE",65000,4,16.29,25,"0-15","13.5+"
1,7700,"D","RENT",29772.96,3,16.77,23,"0-15","13.5+"
0,2400,"C","OWN",12996,0,13.49,23,"0-15","11-13.5"
0,5000,"B","OWN",44475,1,10.65,24,"0-15","8-11"
0,14000,"D","MORTGAGE",88000,11,17.58,31,"0-15","13.5+"
0,2400,"B","MORTGAGE",36000,3,10.65,30,"0-15","8-11"
0,1800,"B","RENT",117000,7,12.42,27,"0-15","11-13.5"
1,22200,"E","RENT",160000,2,19.42,30,"0-15","13.5+"
1,13000,"A","RENT",28000,10,7.9,25,"0-15","0-8"
0,8000,"B","RENT",48000,5,NA,23,"0-15","Missing"
1,3600,"B","MORTGAGE",60000,12,12.69,26,"0-15","11-13.5"
0,9400,"B","RENT",45500,2,9.91,26,"0-15","8-11"
0,9600,"C","MORTGAGE",156000,6,14.27,26,"0-15","13.5+"
0,17000,"B","RENT",40000,1,10.65,22,"0-15","8-11"
0,10800,"C","MORTGAGE",110000,6,14.27,42,"0-15","13.5+"
0,6000,"A","RENT",59400,16,7.9,24,"15-30","0-8"
0,35000,"A","MORTGAGE",106000,16,NA,22,"15-30","Missing"
0,10000,"B","RENT",36000,7,NA,26,"0-15","Missing"
0,5000,"B","RENT",25000,2,12.69,26,"0-15","11-13.5"
1,7100,"C","RENT",33000,1,14.65,25,"0-15","13.5+"
0,12000,"D","MORTGAGE",93000,13,16.77,25,"0-15","13.5+"
0,5825,"B","RENT",50000,8,10.65,23,"0-15","8-11"
1,22250,"B","RENT",41000,2,12.69,23,"0-15","11-13.5"
0,6000,"B","RENT",30000,4,12.42,22,"0-15","11-13.5"
1,7650,"B","RENT",57000,5,11.71,23,"0-15","11-13.5"
0,13200,"A","MORTGAGE",62500,6,7.9,21,"0-15","0-8"
0,12000,"A","RENT",60000,0,7.51,21,"0-15","0-8"
0,15000,"A","RENT",60000,7,6.03,26,"0-15","0-8"
0,12800,"B","MORTGAGE",99600,1,12.42,25,"0-15","11-13.5"
0,27575,"B","MORTGAGE",54000,1,NA,27,"0-15","Missing"
0,7000,"B","RENT",49000,8,12.69,31,"0-15","11-13.5"
0,10000,"C","RENT",44160,4,14.27,23,"0-15","13.5+"
0,14125,"A","RENT",32000,5,7.9,23,"0-15","0-8"
0,12000,"A","MORTGAGE",94500,0,6.62,35,"0-15","0-8"
0,9575,"A","RENT",19498,3,6.62,27,"0-15","0-8"
1,12000,"C","MORTGAGE",88000,9,15.96,31,"0-15","13.5+"
0,10000,"B","RENT",45000,4,12.69,25,"0-15","11-13.5"
0,10000,"C","RENT",37500,1,15.96,25,"0-15","13.5+"
0,24000,"B","RENT",120000,4,9.91,22,"0-15","8-11"
0,14575,"B","RENT",35000,7,10.65,26,"0-15","8-11"
0,9000,"A","MORTGAGE",50000,0,NA,28,"0-15","Missing"
1,10000,"C","RENT",30000,15,13.49,46,"0-15","11-13.5"
0,7125,"D","RENT",25279.67,7,17.58,23,"0-15","13.5+"
0,13000,"C","RENT",65000,6,13.49,24,"0-15","11-13.5"
1,21600,"D","MORTGAGE",58600,2,17.27,27,"0-15","13.5+"
0,7000,"B","RENT",85000,15,12.42,26,"0-15","11-13.5"
0,7000,"A","RENT",45000,5,8.9,26,"0-15","8-11"
0,3600,"D","MORTGAGE",44004,7,17.27,22,"0-15","13.5+"
0,3500,"B","MORTGAGE",84996,11,12.69,36,"0-15","11-13.5"
0,5000,"A","RENT",33000,6,8.9,29,"0-15","8-11"
0,10000,"B","MORTGAGE",60000,5,11.71,23,"0-15","11-13.5"
0,4500,"C","OWN",19200,0,13.49,36,"0-15","11-13.5"
0,12000,"B","RENT",62000,14,11.71,30,"0-15","11-13.5"
0,10700,"B","RENT",68000,4,12.42,26,"0-15","11-13.5"
0,6000,"B","RENT",30000,1,10.65,22,"0-15","8-11"
0,20000,"A","RENT",50000,14,7.9,54,"0-15","0-8"
0,3600,"C","RENT",40000,1,13.49,24,"0-15","11-13.5"
0,6000,"A","RENT",83954,13,NA,23,"0-15","Missing"
0,10375,"C","RENT",35000,5,14.27,27,"0-15","13.5+"
0,25000,"A","RENT",60000,4,8.9,31,"0-15","8-11"
0,10000,"D","RENT",40000,4,NA,27,"0-15","Missing"
0,5600,"A","OWN",41100,NA,6.03,24,"Missing","0-8"
0,6000,"B","RENT",92000,4,12.42,23,"0-15","11-13.5"
0,8000,"A","RENT",75000,2,7.9,23,"0-15","0-8"
0,10000,"B","MORTGAGE",45000,4,11.71,23,"0-15","11-13.5"
0,11000,"A","RENT",48000,8,7.51,25,"0-15","0-8"
0,5000,"B","MORTGAGE",110000,6,9.91,29,"0-15","8-11"
0,6500,"B","RENT",30600,0,10.65,41,"0-15","8-11"
0,12000,"B","RENT",45000,4,12.69,23,"0-15","11-13.5"
0,21000,"A","MORTGAGE",150500,24,NA,39,"15-30","Missing"
0,8400,"D","RENT",32000,2,16.77,21,"0-15","13.5+"
0,7000,"B","RENT",37500,5,12.69,23,"0-15","11-13.5"
1,12000,"B","RENT",60000,0,12.42,23,"0-15","11-13.5"
1,7200,"B","RENT",33000,2,11.71,29,"0-15","11-13.5"
0,12000,"B","RENT",70000,12,10.65,24,"0-15","8-11"
0,3050,"B","RENT",16800,1,9.91,22,"0-15","8-11"
0,9000,"C","RENT",38000,1,14.65,35,"0-15","13.5+"
1,10000,"B","OWN",35000,5,NA,21,"0-15","Missing"
0,10000,"B","MORTGAGE",95000,0,9.91,23,"0-15","8-11"
1,10000,"C","MORTGAGE",77400,14,14.27,29,"0-15","13.5+"
0,8500,"D","RENT",61000,0,16.29,29,"0-15","13.5+"
0,27000,"B","OWN",140000,5,9.91,29,"0-15","8-11"
0,4000,"C","RENT",32400,9,14.27,26,"0-15","13.5+"
0,7300,"B","RENT",50000,4,11.71,21,"0-15","11-13.5"
0,18000,"A","MORTGAGE",70000,9,8.9,31,"0-15","8-11"
0,5000,"B","OWN",35000,22,11.71,23,"15-30","11-13.5"
0,10000,"C","MORTGAGE",115000,57,14.27,23,"45+","13.5+"
0,3000,"A","RENT",45000,4,7.9,25,"0-15","0-8"
0,28000,"C","MORTGAGE",235000,5,15.96,27,"0-15","13.5+"
0,10000,"C","RENT",36000,5,NA,29,"0-15","Missing"
0,12000,"A","RENT",26000,5,7.9,24,"0-15","0-8"
0,10000,"D","RENT",80000,3,17.27,29,"0-15","13.5+"
0,11000,"A","RENT",50000,1,NA,22,"0-15","Missing"
0,10000,"C","RENT",55000,27,15.27,22,"15-30","13.5+"
0,5000,"A","MORTGAGE",55000,5,6.62,27,"0-15","0-8"
0,5000,"A","RENT",64424,3,6.03,21,"0-15","0-8"
0,5000,"A","RENT",56000,16,8.9,34,"15-30","8-11"
1,6000,"C","RENT",30000,7,14.27,22,"0-15","13.5+"
0,5000,"C","MORTGAGE",111740,4,14.27,29,"0-15","13.5+"
0,20050,"D","RENT",67500,7,17.58,27,"0-15","13.5+"
1,7000,"D","RENT",41000,0,16.77,37,"0-15","13.5+"
0,25000,"B","RENT",120000,33,10.65,24,"30-45","8-11"
1,3000,"B","RENT",30000,10,12.69,23,"0-15","11-13.5"
0,8400,"D","RENT",41500,16,17.27,26,"15-30","13.5+"
0,5000,"B","MORTGAGE",75000,12,9.91,26,"0-15","8-11"
0,12000,"B","RENT",42000,12,NA,31,"0-15","Missing"
1,13200,"B","MORTGAGE",41600,2,11.71,32,"0-15","11-13.5"
0,6000,"A","RENT",48000,1,6.03,31,"0-15","0-8"
0,10000,"A","MORTGAGE",50000,8,6.62,30,"0-15","0-8"
0,6500,"B","RENT",53000,2,10.65,22,"0-15","8-11"
0,10000,"A","MORTGAGE",65000,2,NA,29,"0-15","Missing"
0,12000,"B","RENT",85000,2,9.91,27,"0-15","8-11"
0,10000,"C","RENT",55000,21,14.27,27,"15-30","13.5+"
0,12375,"C","RENT",36000,20,14.27,36,"15-30","13.5+"
0,10000,"B","RENT",26000,1,10.65,22,"0-15","8-11"
0,4400,"E","RENT",80000,7,19.03,24,"0-15","13.5+"
0,25000,"C","MORTGAGE",80000,4,13.49,25,"0-15","11-13.5"
1,14125,"B","MORTGAGE",45696,NA,12.42,22,"Missing","11-13.5"
1,18000,"C","OWN",66000,0,13.49,26,"0-15","11-13.5"
0,35000,"D","MORTGAGE",1e+05,7,16.77,23,"0-15","13.5+"
0,35000,"C","MORTGAGE",123000,1,14.27,37,"0-15","13.5+"
0,7200,"C","MORTGAGE",60000,9,13.49,26,"0-15","11-13.5"
0,4000,"B","RENT",80000,3,12.69,27,"0-15","11-13.5"
0,7000,"A","RENT",31000,29,7.51,25,"15-30","0-8"
0,15000,"C","MORTGAGE",90000,4,13.49,41,"0-15","11-13.5"
0,7200,"A","RENT",34000,5,7.9,22,"0-15","0-8"
0,13000,"D","RENT",36000,25,17.27,24,"15-30","13.5+"
0,28000,"A","RENT",65000,4,7.9,27,"0-15","0-8"
0,12000,"B","RENT",35000,8,9.91,27,"0-15","8-11"
0,14000,"A","RENT",62004,5,8.9,41,"0-15","8-11"
0,11500,"B","RENT",74000,19,11.71,29,"15-30","11-13.5"
0,10500,"C","MORTGAGE",42000,1,14.65,22,"0-15","13.5+"
0,14400,"B","OWN",48000,5,12.42,33,"0-15","11-13.5"
0,16000,"B","RENT",65000,7,9.91,21,"0-15","8-11"
0,5375,"B","RENT",15360,2,9.91,28,"0-15","8-11"
0,12000,"C","MORTGAGE",61000,11,13.49,22,"0-15","11-13.5"
1,12000,"A","RENT",83000,0,7.51,23,"0-15","0-8"
0,17000,"A","MORTGAGE",120000,2,6.03,27,"0-15","0-8"
1,13000,"E","RENT",42000,5,20.3,31,"0-15","13.5+"
1,7125,"A","MORTGAGE",30000,0,7.51,21,"0-15","0-8"
0,8000,"C","RENT",72100,1,14.65,31,"0-15","13.5+"
0,12500,"B","RENT",58000,3,11.71,28,"0-15","11-13.5"
0,10000,"C","RENT",40000,4,14.27,22,"0-15","13.5+"
0,14000,"B","RENT",48880,3,10.65,29,"0-15","8-11"
0,7500,"A","RENT",48000,5,NA,37,"0-15","Missing"
0,19200,"B","MORTGAGE",40000,9,9.91,28,"0-15","8-11"
0,9000,"B","MORTGAGE",110000,7,11.71,35,"0-15","11-13.5"
0,20000,"A","RENT",65000,3,8.9,29,"0-15","8-11"
0,9000,"C","MORTGAGE",50000,7,13.49,21,"0-15","11-13.5"
1,9600,"A","RENT",55000,10,7.51,25,"0-15","0-8"
0,1000,"C","RENT",35100,8,13.49,24,"0-15","11-13.5"
1,15000,"C","RENT",38000,6,15.27,21,"0-15","13.5+"
0,12000,"D","RENT",38000,6,NA,21,"0-15","Missing"
0,14000,"A","MORTGAGE",108000,7,8.9,36,"0-15","8-11"
0,10000,"B","RENT",45000,4,10.65,22,"0-15","8-11"
0,7200,"B","RENT",23000,1,12.69,24,"0-15","11-13.5"
0,11000,"B","RENT",32000,4,9.91,23,"0-15","8-11"
0,9600,"A","RENT",55000,3,8.9,22,"0-15","8-11"
0,10000,"D","RENT",35000,4,16.77,28,"0-15","13.5+"
0,11000,"B","MORTGAGE",74000,5,9.91,43,"0-15","8-11"
0,5000,"A","OWN",30000,8,7.51,33,"0-15","0-8"
1,6000,"B","RENT",37000,1,11.71,23,"0-15","11-13.5"
0,3000,"C","RENT",105000,3,NA,32,"0-15","Missing"
0,17000,"B","OWN",80000,24,NA,41,"15-30","Missing"
0,5000,"B","MORTGAGE",35000,11,10.65,29,"0-15","8-11"
0,6400,"A","OWN",23000,6,8.9,39,"0-15","8-11"
0,13000,"D","RENT",50000,7,16.29,23,"0-15","13.5+"
0,10000,"D","RENT",38200,1,16.77,25,"0-15","13.5+"
0,5000,"C","RENT",56000,11,14.27,24,"0-15","13.5+"
0,7200,"A","RENT",38000,0,7.9,23,"0-15","0-8"
0,15000,"A","RENT",43000,3,NA,30,"0-15","Missing"
0,9600,"B","MORTGAGE",105000,2,11.71,25,"0-15","11-13.5"
0,6000,"B","RENT",24000,19,10.65,22,"15-30","8-11"
0,6000,"C","MORTGAGE",57600,0,14.65,30,"0-15","13.5+"
0,7150,"B","RENT",50000,1,12.69,26,"0-15","11-13.5"
0,32000,"A","RENT",120000,2,6.62,25,"0-15","0-8"
1,8000,"C","OWN",108000,2,15.27,22,"0-15","13.5+"
0,7000,"A","RENT",97600,0,8.9,42,"0-15","8-11"
0,12000,"A","MORTGAGE",70800,32,6.62,41,"30-45","0-8"
0,10400,"C","RENT",45000,12,14.65,27,"0-15","13.5+"
0,12000,"B","RENT",60000,2,12.69,23,"0-15","11-13.5"
0,16000,"D","MORTGAGE",74000,33,16.29,27,"30-45","13.5+"
0,4500,"B","RENT",91500,2,10.65,29,"0-15","8-11"
0,5000,"B","RENT",42500,2,12.42,22,"0-15","11-13.5"
0,3600,"D","RENT",45000,6,16.29,28,"0-15","13.5+"
0,21000,"C","MORTGAGE",103000,26,13.49,24,"15-30","11-13.5"
0,7000,"C","RENT",42000,2,14.27,22,"0-15","13.5+"
0,15000,"A","RENT",35000,1,7.9,29,"0-15","0-8"
0,2250,"C","RENT",16000,6,13.49,23,"0-15","11-13.5"
0,17050,"B","MORTGAGE",53000,14,12.42,28,"0-15","11-13.5"
0,16500,"D","RENT",110000,2,16.77,26,"0-15","13.5+"
0,3250,"B","RENT",16000,0,12.42,24,"0-15","11-13.5"
0,7000,"A","MORTGAGE",38400,4,7.9,37,"0-15","0-8"
0,24000,"B","MORTGAGE",80000,3,11.71,23,"0-15","11-13.5"
0,13200,"D","RENT",80952,6,16.77,26,"0-15","13.5+"
0,22750,"A","OWN",65000,6,8.9,42,"0-15","8-11"
0,12000,"A","RENT",70000,17,8.9,25,"15-30","8-11"
0,30000,"B","MORTGAGE",175000,7,NA,26,"0-15","Missing"
1,1200,"B","RENT",34000,8,12.69,21,"0-15","11-13.5"
0,4800,"A","RENT",35000,0,8.9,26,"0-15","8-11"
0,7200,"A","RENT",35000,12,8.9,25,"0-15","8-11"
0,15000,"B","OWN",35000,2,NA,28,"0-15","Missing"
0,10500,"C","RENT",60000,10,15.27,28,"0-15","13.5+"
1,5000,"A","MORTGAGE",66000,0,7.9,26,"0-15","0-8"
0,4000,"A","MORTGAGE",62000,3,8.9,23,"0-15","8-11"
0,27000,"B","MORTGAGE",130000,8,11.71,30,"0-15","11-13.5"
0,15000,"B","MORTGAGE",61000,7,NA,41,"0-15","Missing"
0,2400,"C","OWN",25000,1,14.27,22,"0-15","13.5+"
0,5900,"B","RENT",14400,2,12.42,21,"0-15","11-13.5"
0,5000,"B","RENT",70000,6,11.71,30,"0-15","11-13.5"
1,13250,"D","RENT",35000,7,17.58,31,"0-15","13.5+"
0,20000,"B","MORTGAGE",125000,1,11.71,25,"0-15","11-13.5"
0,18000,"A","MORTGAGE",80000,12,7.9,24,"0-15","0-8"
0,19200,"D","RENT",87500,0,16.77,34,"0-15","13.5+"
0,7000,"B","MORTGAGE",22000,12,11.71,22,"0-15","11-13.5"
0,10000,"A","MORTGAGE",70000,7,NA,30,"0-15","Missing"
0,2250,"C","MORTGAGE",17352,NA,15.27,22,"Missing","13.5+"
0,23000,"B","RENT",63208,9,9.91,25,"0-15","8-11"
0,6750,"D","RENT",48000,2,17.27,25,"0-15","13.5+"
0,10000,"B","MORTGAGE",45500,6,10.65,29,"0-15","8-11"
0,5600,"A","RENT",19200,0,8.9,24,"0-15","8-11"
0,4800,"A","OWN",35000,3,6.03,26,"0-15","0-8"
1,10000,"B","RENT",29406,5,11.71,26,"0-15","11-13.5"
1,2200,"B","RENT",26004,8,9.91,23,"0-15","8-11"
1,24000,"B","RENT",120000,1,12.69,24,"0-15","11-13.5"
0,16000,"A","MORTGAGE",110000,0,7.9,27,"0-15","0-8"
0,10000,"B","RENT",34000,15,9.91,21,"0-15","8-11"
1,10625,"C","RENT",26500,16,14.27,30,"15-30","13.5+"
0,9600,"C","RENT",40000,2,14.65,24,"0-15","13.5+"
1,7200,"F","MORTGAGE",88800,0,20.89,23,"0-15","13.5+"
0,12000,"A","RENT",1e+05,6,8.9,58,"0-15","8-11"
0,5000,"B","RENT",45000,3,12.42,22,"0-15","11-13.5"
0,12000,"D","RENT",36000,9,16.29,35,"0-15","13.5+"
0,18000,"D","RENT",80000,22,17.27,43,"15-30","13.5+"
0,10000,"B","RENT",50000,3,9.91,23,"0-15","8-11"
0,10000,"B","RENT",75000,10,9.91,24,"0-15","8-11"
0,26000,"A","MORTGAGE",105000,8,7.51,30,"0-15","0-8"
0,17475,"B","RENT",45408,3,9.91,21,"0-15","8-11"
0,10000,"B","RENT",67500,3,10.65,35,"0-15","8-11"
0,17250,"E","RENT",60000,4,19.42,35,"0-15","13.5+"
0,10000,"A","MORTGAGE",65000,2,6.62,26,"0-15","0-8"
0,20000,"B","MORTGAGE",55000,2,11.71,22,"0-15","11-13.5"
0,24000,"A","RENT",65000,4,7.9,30,"0-15","0-8"
0,15000,"A","MORTGAGE",75000,3,8.9,28,"0-15","8-11"
1,10625,"B","RENT",30000,0,11.71,26,"0-15","11-13.5"
0,8400,"C","RENT",30000,0,14.65,23,"0-15","13.5+"
0,16000,"C","MORTGAGE",60000,12,15.96,35,"0-15","13.5+"
0,15000,"C","MORTGAGE",35000,3,14.27,24,"0-15","13.5+"
0,13225,"B","MORTGAGE",65000,5,12.69,27,"0-15","11-13.5"
0,11775,"C","RENT",44400,1,13.49,22,"0-15","11-13.5"
0,10075,"B","MORTGAGE",46000,2,12.42,24,"0-15","11-13.5"
0,10000,"C","RENT",62000,0,14.27,23,"0-15","13.5+"
0,14000,"B","MORTGAGE",88000,4,12.42,27,"0-15","11-13.5"
1,13000,"B","RENT",50000,10,9.91,33,"0-15","8-11"
0,15000,"B","RENT",75000,6,11.71,24,"0-15","11-13.5"
0,9350,"A","MORTGAGE",1e+05,5,7.51,36,"0-15","0-8"
0,18225,"B","RENT",40000,4,12.42,38,"0-15","11-13.5"
0,3600,"A","MORTGAGE",88824,8,6.62,37,"0-15","0-8"
0,5000,"D","OWN",40000,10,16.29,22,"0-15","13.5+"
0,6400,"D","RENT",50000,16,NA,32,"15-30","Missing"
0,35000,"A","MORTGAGE",114054,3,8.9,40,"0-15","8-11"
0,18000,"B","MORTGAGE",70000,6,NA,30,"0-15","Missing"
0,15625,"A","MORTGAGE",45000,20,8.9,45,"15-30","8-11"
0,24000,"C","RENT",77000,24,13.49,54,"15-30","11-13.5"
1,5000,"C","MORTGAGE",61400,5,14.27,21,"0-15","13.5+"
0,7200,"B","RENT",90000,1,9.91,26,"0-15","8-11"
1,5000,"C","RENT",32000,22,14.27,25,"15-30","13.5+"
0,6600,"B","RENT",42000,2,10.65,25,"0-15","8-11"
0,7000,"A","MORTGAGE",24000,NA,6.62,30,"Missing","0-8"
0,20000,"C","RENT",130000,0,15.27,25,"0-15","13.5+"
1,8000,"B","RENT",35000,4,12.42,24,"0-15","11-13.5"
0,12000,"B","RENT",70000,6,NA,42,"0-15","Missing"
0,20000,"B","RENT",67000,7,11.71,34,"0-15","11-13.5"
0,10000,"A","RENT",31000,11,8.9,22,"0-15","8-11"
0,10000,"B","MORTGAGE",145000,5,11.71,23,"0-15","11-13.5"
0,18000,"D","RENT",66000,2,16.29,26,"0-15","13.5+"
0,4000,"B","RENT",1e+05,7,NA,29,"0-15","Missing"
0,15000,"B","RENT",60000,NA,12.42,37,"Missing","11-13.5"
0,24000,"D","OWN",103000,14,16.77,24,"0-15","13.5+"
0,5375,"B","MORTGAGE",42000,5,10.65,28,"0-15","8-11"
0,8300,"A","RENT",50000,44,8.9,21,"30-45","8-11"
0,7000,"A","OWN",50000,5,8.9,23,"0-15","8-11"
0,2425,"C","OWN",80004,3,15.27,24,"0-15","13.5+"
0,6950,"B","RENT",43000,2,9.91,32,"0-15","8-11"
0,12375,"B","OWN",32000,10,9.91,31,"0-15","8-11"
0,14000,"C","RENT",35000,0,14.27,27,"0-15","13.5+"
0,5500,"C","RENT",24000,5,14.27,24,"0-15","13.5+"
0,4800,"C","RENT",44600,0,14.65,26,"0-15","13.5+"
0,9000,"B","RENT",52000,0,12.69,23,"0-15","11-13.5"
0,16000,"B","OWN",67000,2,12.69,24,"0-15","11-13.5"
0,5000,"A","MORTGAGE",44136,2,NA,33,"0-15","Missing"
0,18500,"A","MORTGAGE",36000,8,7.9,22,"0-15","0-8"
1,5350,"C","MORTGAGE",52000,6,15.27,36,"0-15","13.5+"
0,10000,"B","RENT",36000,3,10.65,31,"0-15","8-11"
0,12000,"A","RENT",36500,3,7.51,38,"0-15","0-8"
0,18000,"B","MORTGAGE",40000,5,9.91,23,"0-15","8-11"
0,3000,"D","MORTGAGE",56604,3,17.58,30,"0-15","13.5+"
1,6000,"A","RENT",23040,0,7.9,21,"0-15","0-8"
0,10000,"B","RENT",52000,2,9.91,24,"0-15","8-11"
0,5875,"A","OWN",17640,4,7.9,36,"0-15","0-8"
0,10000,"C","RENT",86000,4,13.49,26,"0-15","11-13.5"
0,28000,"B","MORTGAGE",118075,5,11.71,41,"0-15","11-13.5"
0,11200,"B","RENT",48000,5,NA,31,"0-15","Missing"
0,10000,"C","RENT",65000,3,14.27,30,"0-15","13.5+"
0,9450,"C","RENT",28800,7,14.27,32,"0-15","13.5+"
0,21650,"B","MORTGAGE",62361,6,12.69,26,"0-15","11-13.5"
0,9000,"B","RENT",45000,17,10.65,23,"15-30","8-11"
0,6000,"B","RENT",40000,2,10.65,25,"0-15","8-11"
0,5600,"A","RENT",25000,1,7.9,27,"0-15","0-8"
0,7000,"B","RENT",85000,23,10.65,30,"15-30","8-11"
0,6000,"B","RENT",55000,0,10.65,25,"0-15","8-11"
0,12000,"A","RENT",110000,5,7.9,24,"0-15","0-8"
0,13650,"B","RENT",44000,5,10.65,27,"0-15","8-11"
0,12000,"C","RENT",42000,4,13.49,23,"0-15","11-13.5"
1,2300,"A","MORTGAGE",78000,0,NA,24,"0-15","Missing"
0,8875,"B","RENT",19240,0,10.65,25,"0-15","8-11"
0,9000,"A","RENT",52800,2,7.9,24,"0-15","0-8"
0,7600,"A","OWN",75000,9,NA,35,"0-15","Missing"
0,6000,"C","MORTGAGE",60000,2,13.49,29,"0-15","11-13.5"
0,7200,"B","OWN",53000,4,9.91,25,"0-15","8-11"
0,8000,"B","RENT",46330,0,10.65,23,"0-15","8-11"
0,19000,"A","MORTGAGE",95000,36,7.51,23,"30-45","0-8"
0,14400,"C","RENT",58977,13,NA,23,"0-15","Missing"
0,8400,"B","RENT",75000,1,12.69,24,"0-15","11-13.5"
0,7500,"B","RENT",27000,2,12.69,27,"0-15","11-13.5"
0,10000,"A","MORTGAGE",69077,2,7.51,22,"0-15","0-8"
0,12000,"B","RENT",2e+05,13,12.69,24,"0-15","11-13.5"
0,5000,"B","MORTGAGE",110000,1,12.69,26,"0-15","11-13.5"
0,21000,"D","RENT",63500,2,16.29,33,"0-15","13.5+"
0,24000,"A","MORTGAGE",70000,2,8.9,23,"0-15","8-11"
0,6000,"C","RENT",30000,0,13.49,24,"0-15","11-13.5"
0,4800,"A","RENT",54996,2,6.03,30,"0-15","0-8"
1,5000,"F","RENT",21000,5,20.89,21,"0-15","13.5+"
0,5850,"C","RENT",38000,1,NA,27,"0-15","Missing"
0,4750,"A","OWN",48000,2,NA,33,"0-15","Missing"
0,5275,"A","OWN",50000,5,NA,27,"0-15","Missing"
0,9175,"B","RENT",28500,0,12.69,34,"0-15","11-13.5"
0,9600,"D","RENT",37000,5,16.77,25,"0-15","13.5+"
0,22500,"C","RENT",70000,7,14.27,23,"0-15","13.5+"
0,12000,"A","OWN",40000,NA,6.03,24,"Missing","0-8"
0,15000,"D","OWN",57000,NA,17.27,38,"Missing","13.5+"
0,19400,"B","RENT",50000,0,12.69,23,"0-15","11-13.5"
1,10000,"C","RENT",42000,0,15.27,22,"0-15","13.5+"
0,10000,"C","OWN",53000,1,15.27,35,"0-15","13.5+"
0,4800,"B","RENT",22000,6,10.65,31,"0-15","8-11"
1,18200,"B","RENT",42000,14,11.71,22,"0-15","11-13.5"
0,6400,"B","RENT",35000,3,12.69,21,"0-15","11-13.5"
0,2500,"C","RENT",40000,6,15.27,24,"0-15","13.5+"
0,6300,"B","RENT",49000,22,9.91,32,"15-30","8-11"
0,4400,"B","RENT",38000,5,11.71,23,"0-15","11-13.5"
0,6000,"B","MORTGAGE",118000,8,12.69,31,"0-15","11-13.5"
0,18000,"A","MORTGAGE",60000,21,7.9,24,"15-30","0-8"
0,10000,"B","MORTGAGE",44000,4,12.69,22,"0-15","11-13.5"
0,34000,"D","RENT",65000,4,17.58,22,"0-15","13.5+"
1,11100,"C","RENT",45000,6,NA,27,"0-15","Missing"
0,5000,"B","OWN",20000,0,11.71,23,"0-15","11-13.5"
